zeme,year,co2,population,gdp,primary_energy_consumption,gdp_pc,en_int,co2_int,population_g,gdp_pc_g,en_int_g,co2_int_g,interactions,co2_g
Czechia,2015,104.99,10524418.0,189107698561.919,470.716,17968.470899000687,2.4891424494062823e-09,0.22304319377289064,0.06841159496189242,4.887003617073793,-6.555005437063654,2.6994150506843395,-0.37356730644461145,0.7262575192117593
Czechia,2016,106.636,10531946.0,193988322685.058,464.374,18419.03886376345,2.393824502281593e-09,0.22963387269743782,0.07152889594463918,2.5075476221397386,-3.829348824428469,2.9548890567169694,-0.1368483914815588,1.5677683588913194
Czechia,2017,107.736,10541343.0,204024435232.921,490.582,19354.690880746504,2.4045257100696563e-09,0.2196085465834458,0.0892237768784554,5.079809125240531,0.4470339315962413,-4.365787153361833,-0.21873311071461998,1.031546569638775
Czechia,2018,106.322,10548934.0,209798950825.42,489.024,19888.1660294225,2.3309172809302154e-09,0.21741673210312787,0.07201169718127343,2.7563093203760936,-3.0612452522833955,-0.9980551824676387,-0.0814880959867037,-1.312467513180371
Czechia,2019,100.997,10554872.0,217279912681.73,477.905,20585.745869938546,2.1994900223474942e-09,0.21133279626704055,0.05629004788541003,3.5075121531268794,-5.6384351198542575,-2.7982831759247984,-0.13545470337472576,-5.008370798141493
Czechia,2020,91.661,10550129.0,205753475017.539,442.568,19502.460587689402,2.1509624562223033e-09,0.20711167549393542,-0.0449365942097657,-5.262307662269694,-2.2063099005740328,-1.9973808361345435,0.26709606727935054,-9.243838925908687
Czechia,2021,96.629,10530683.0,214043320221.167,466.406,20325.682600185286,2.179026187400155e-09,0.2071778664939988,-0.18432002111063994,4.221118708556859,1.3047057653967409,0.03195908676105752,0.04650787681081958,5.419971416414837
Czechia,2022,95.04,10673216.0,220137498830.73,448.738,20625.22662623243,2.0384441650490788e-09,0.21179396440684767,1.3535019523424952,1.4737218520002537,-6.451598570222227,2.228084491343374,-0.2481435910736023,-1.6444338656097068
Czechia,2023,83.232,10809722.0,220242240981.103,411.242,20374.45930442087,1.867225824474266e-09,0.2023917790498052,1.2789584694997247,-1.2158282008529198,-8.399461879334357,-4.4393075049963375,0.35139669144146346,-12.424242424242426
Czechia,2024,75.623,10735857.0,222958017484.654,392.823,20767.603134491637,1.7618698104320811e-09,0.19251164010253985,-0.6833200705809062,1.929591476253134,-5.642382011926628,-4.881689856006465,0.13588389171108517,-9.14191657054978
United Kingdom,1990,601.945,57367867.0,1721504098259.6,2508.393,30008.159415437218,1.4570938300617036e-09,0.23997236477697076,,,,,,
United Kingdom,1991,609.413,57555199.0,1699254695038.56,2561.217,29523.91312274952,1.5072590397885469e-09,0.23793883923150597,0.326545172055992,-1.613715409811456,3.4428263089082645,-0.8473998859638399,-0.06761127577034065,1.24064490941862
United Kingdom,1992,593.846,57719273.0,1721255429795.6,2545.327,29821.155748021985,1.4787619291938902e-09,0.23330833327112782,0.28507242238879904,1.0067860044047805,-1.890657799514972,-1.9460908422238798,-0.009535109096059369,-2.5544253240413317
United Kingdom,1993,579.613,57861037.0,1781335634495.42,2574.725,30786.44502163727,1.445390161259147e-09,0.22511646874908975,0.24560946912828285,3.2369277762794635,-2.2567370227697947,-3.511175279160861,-0.11137426905980519,-2.3967493255827144
United Kingdom,1994,574.017,58003200.0,1869572508478.99,2543.823,32232.230436923997,1.3606442052731902e-09,0.22565131300408875,0.245697290216218,4.696175262426694,-5.8631889338537135,0.23758557424562454,-0.281740981969858,-0.965471788935035
United Kingdom,1995,566.159,58154632.0,1935631814547.44,2552.545,33284.22428238287,1.318714117434982e-09,0.22180177038994414,0.2610752510206371,3.2637947520186117,-3.081634984054449,-1.7059695168159084,-0.1062145054214203,-1.3689490032525287
United Kingdom,1996,586.761,58298563.0,1986246961912.3,2676.295,34070.25593259134,1.347413011231666e-09,0.2192437679702723,0.2474970523414166,2.3615741906429566,2.176278650334451,-1.1532831388922915,0.006840337044233813,3.6389070914707666
United Kingdom,1997,562.708,58447091.0,2083175521750.84,2629.999,35642.073644877215,1.262495153451867e-09,0.2139574958013292,0.25477128827342543,4.613460243432721,-6.302288687428947,-2.411139079519875,-0.2540878003356899,-4.099284035578366
United Kingdom,1998,568.544,58626822.0,2150801957623.71,2651.618,36686.313265005396,1.2328508399395411e-09,0.21441399175899395,0.3075105996293237,2.9297947996307583,-2.3480734505216483,0.2133582448023308,-0.06546258917047298,1.0371276043702915
United Kingdom,1999,561.65,58838663.0,2214131432953.5,2639.219,37630.55311018029,1.1919884071558762e-09,0.2128091681667948,0.36133802374620494,2.5738204827346234,-3.3144668811410094,-0.7484696213309716,-0.08479306271318432,-1.212571058704337
United Kingdom,2000,569.034,59057333.0,2314307169243.88,2664.116,39187.46498836783,1.151150562641349e-09,0.21359205079658694,0.3716433869342062,4.137361132133721,-3.4260269872898985,0.36788012308686113,-0.13615988935254952,1.3146977655123404
United Kingdom,2001,577.971,59288095.0,2369642769659.08,2691.806,39968.2730514293,1.1359543448767468e-09,0.21471495345504096,0.3907423316931613,1.9924944450814719,-1.3200895050369366,0.5257230567645932,-0.018313911838252483,1.5705564166640373
United Kingdom,2002,560.273,59540764.0,2410140612988.09,2630.84,40478.832501848476,1.09157116635543e-09,0.2129635401620775,0.4261715610865968,1.277411835538178,-3.907126965224328,-0.8156922770309993,-0.04285550497353796,-3.0620913506040903
United Kingdom,2003,571.619,59820385.0,2487711377293.16,2668.734,41586.34848794705,1.0727667302401484e-09,0.21419107337036963,0.4696295129837491,2.7360373747143063,-1.7226944696667301,0.5764053355602261,-0.03429355356763253,2.025084200023919
United Kingdom,2004,573.43,60169964.0,2545576004983.01,2690.652,42306.42393242931,1.056991421482997e-09,0.21311934802419635,0.5843810600683952,1.7315188052419606,-1.470525540405232,-0.5003594824514956,-0.028195422525334468,0.31681941992829366
United Kingdom,2005,570.338,60596107.0,2616614241852.83,2712.682,43181.22683777078,1.0367145284966209e-09,0.2102487501299452,0.7082321006540715,2.067777949605687,-1.9183592765518176,-1.3469438231977104,-0.04991836253959159,-0.5392114120293612
United Kingdom,2006,567.846,61051093.0,2673913418491.85,2678.337,43797.96146306259,1.001654347323873e-09,0.21201439549989415,0.750850215509713,1.4282471121277895,-3.3818549088523,0.8397887591996112,-0.07396506631067723,-0.43693388832586333
United Kingdom,2007,559.566,61535859.0,2752283449984.53,2604.192,44726.49760174031,9.461932418387495e-10,0.2148712537324437,0.7940332861853916,2.1200441930632197,-5.536950509254945,1.34748313944133,-0.182751929576364,-1.4581418201413676
United Kingdom,2008,544.932,62027303.0,2750923500693.34,2558.816,44350.20334018617,9.301661785051741e-10,0.21296255768292838,0.7986302750726315,-0.8413228885140733,-1.6938467349893238,-0.888297534621374,0.009595785487237496,-2.615241097564902
United Kingdom,2009,494.108,62506222.0,2624727410659.64,2422.812,41991.45823690384,9.230718550659341e-10,0.20393988472898436,0.7721099851786262,-5.318453864099981,-0.762694194132163,-4.236741449817449,0.21911124132391002,-9.326668281547057
United Kingdom,2010,511.905,63006482.0,2684060544650.54,2475.146,42599.75258816291,9.221647421229314e-10,0.20681810285130653,0.8003363249181827,1.448614496375078,-0.0982711083676091,1.411307124227834,0.039857294089074013,3.6018441312425598
United Kingdom,2011,469.713,63509285.0,2706913649065.85,2332.188,42622.329145507625,8.615671950986812e-10,0.20140443223273596,0.7980178928256976,0.052996921280201725,-6.571227922328449,-2.6175999798541683,0.09565878210198164,-8.242154305974736
United Kingdom,2012,487.477,63960488.0,2748282336997.97,2375.146,42968.439155717046,8.64229256224978e-10,0.20524085677259415,0.7104520228813804,0.8120391755876089,0.308978932977122,1.9048362031203636,0.04557749662406074,3.7818838311905356
United Kingdom,2013,477.611,64389386.0,2795510733841.06,2388.473,43415.707269534454,8.543959324091788e-10,0.19996499855765587,0.6705671163734772,1.040922413300871,-1.1378142714992046,-2.5705691829107424,-0.02699643316845801,-2.023890357904057
United Kingdom,2014,438.807,64865914.0,2883853723651.98,2255.708,44458.6924906659,7.821853034707583e-10,0.19453182770110317,0.7400722845843033,2.4023223085054335,-8.451658791820904,-2.71706093353441,-0.09827836304754456,-8.12460349531312
United Kingdom,2015,422.461,65382107.0,2945579890258.46,2279.467,45051.77372546987,7.738601854047789e-10,0.18533323798940718,0.795784670512778,1.3340051215597448,-1.0643408958259215,-4.7285782590957615,-0.0619707381063872,-3.7251001009555473
United Kingdom,2016,399.43,65893359.0,3010574705731.3,2246.922,45688.59064737161,7.463432133813133e-10,0.1777676305630547,0.7819448216925817,1.4135224192998175,-3.555806661518901,-4.082164380457698,-0.009123686523526686,-5.451627487507727
United Kingdom,2017,387.367,66354473.0,3101591068534.48,2251.043,46742.75792280771,7.257704030801298e-10,0.17208334092240796,0.699788274566493,2.3072877943910663,-2.756481191538973,-3.197595435480871,-0.07305301828400834,-3.0200535763462932
United Kingdom,2018,379.73,66752473.0,3149707010747.53,2246.424,47184.87374613866,7.132168142416679e-10,0.16903754589516495,0.5998088478526453,0.945848818037387,-1.7296914816566145,-1.7699534486701696,-0.01752812019849559,-1.9715153846352473
United Kingdom,2019,364.753,67110958.0,3189276748351.15,2192.985,47522.44407464948,6.876120114486048e-10,0.16632717506047692,0.537036283284964,0.7154206458768853,-3.590044749616228,-1.6034135022103158,-0.0031168665750369584,-3.9441181892397315
United Kingdom,2020,326.263,67351860.0,2868821517197.41,1982.843,42594.54033188408,6.911698717099228e-10,0.16454303240347318,0.3589607527283434,-10.369634472133882,0.5174226456315933,-1.0726705701308403,0.013575261558374407,-10.55234638234641
United Kingdom,2021,342.366,67668788.0,3113908148054.35,1990.967,46016.9043969629,6.393788465610353e-10,0.17195965578535455,0.470555675819484,8.034748205785913,-7.493241136330031,4.507406526759028,-0.5838804985602399,4.935588773474153
United Kingdom,2022,311.118,68179315.0,3274265196937.19,2009.944,48024.31935459002,6.138610891628875e-10,0.15478938716700566,0.7544497472010248,4.362342456394375,-3.9910230898938415,-9.985056401707016,-0.2677872462648825,-9.12707453427034
United Kingdom,2023,307.826,68682965.0,3283159739927.95,1929.626,47801.65998844037,5.87734424412242e-10,0.15952625016453967,0.7387137873121841,-0.46363877539967735,-4.2561200264825345,3.0601988186847118,-0.13727323147021453,-1.0581194273555306
United Kingdom,2024,312.906,69138185.0,3320141995547.62,1936.96,48021.82752624501,5.83396735018413e-10,0.16154489509334213,0.6627844327920407,0.4605855484054011,-0.7380356184116366,1.2653998490658402,-0.0004512597943095997,1.6502829520573359
Russia,1990,2536.284,148979537.0,1161488648465.81,10076.104,7796.296537462122,8.67516356127057e-09,0.2517127651719355,,,,,,
Russia,1991,2407.642,149448433.0,1102869019642.57,9938.643,7379.595740843733,9.011625880307187e-09,0.2422505768644673,0.3147385268085445,-5.344855658274305,3.8784550476802515,-3.7591213544553304,-0.16128262376169467,-5.072066062002534
Russia,1992,1963.458,148915993.0,942610308779.562,9566.62,6329.812465337836,1.0149072114844908e-08,0.20524051336835789,-0.3562700453339618,-14.225484868983784,12.621986860587997,-15.277595609943805,-1.2115585598131524,-18.448922223486708
Russia,1993,1866.525,148135419.0,860899753889.459,8919.131,5811.572679248701,1.0360243407788489e-08,0.20927206921840258,-0.5241706980391281,-8.187284993465848,2.0806955606779365,1.9643080130135049,-0.2703990906156699,-4.936851208429205
Russia,1994,1646.876,148200734.0,752686755591.282,8138.424,5078.8328456678355,1.081249794757816e-08,0.20235809783319228,0.044091413411395664,-12.608288221142782,4.365288748425344,-3.303819478171577,-0.2650762690612716,-11.76780380653889
Russia,1995,1618.286,148291406.0,721498966070.726,7702.033,4865.41321262222,1.067504371065862e-08,0.2101115380835164,0.061181883215244426,-4.202139340491562,-1.271253299523889,3.831544343095894,-0.15534771243511658,-1.736014126139429
Russia,1996,1586.633,148084580.0,694406178897.725,7413.202,4689.253796024711,1.067559913099772e-08,0.21402802729508788,-0.13947268124222534,-3.6206465699666235,0.0052029795301500315,1.864004826814769,-0.0650468962451245,-1.9559583411090542
Russia,1997,1481.964,147853769.0,704127280749.068,7011.005,4762.322161358416,9.957013727037418e-09,0.2113768282863869,-0.1558643040348917,1.5582088006336647,-6.731101413070251,-1.2387158084887995,-0.02945296611006576,-6.596925691070343
Russia,1998,1465.859,147635543.0,666808805066.777,6997.947,4516.587208723695,1.0494682953832916e-08,0.2094698630898462,-0.1475958316625614,-5.159981712884109,5.399904444597725,-0.9021637858796061,-0.2768966650539273,-1.0867335508824794
Russia,1999,1494.088,147241973.0,709483999746.068,7086.538,4818.490171590325,9.988298541667393e-09,0.2108346840163702,-0.26658214682083736,6.684316031438753,-4.825152073608663,0.6515595639352778,-0.3183763457022861,1.9257650292422435
Russia,2000,1480.576,146717784.0,780432873752.842,7214.09,5319.279316220057,9.243703389004926e-09,0.20523392416784375,-0.3560051453534885,10.39307182947824,-7.454674583026311,-2.656469866263367,-0.8302866363964263,-0.9043644015613528
Russia,2001,1518.081,146117290.0,820235350096.64,7328.268,5613.540670625906,8.93434792725842e-09,0.20715413246349615,-0.4092850802599357,5.5319778660345875,-3.3466614919132387,0.9356193443351035,-0.17851488562454731,2.533135752571969
Russia,2002,1508.33,145939502.0,858786345187.109,7298.46,5884.536629343226,8.49857480955853e-09,0.2066641455868772,-0.12167485449531279,4.827540666719776,-4.877503330381394,-0.23653251363705552,-0.23415406026697738,-0.6423240920609641
Russia,2003,1539.006,145794230.0,921477339133.556,7448.467,6320.396487114449,8.08317978497835e-09,0.2066205032525485,-0.09954261732372238,7.406867952827567,-4.887819827307693,-0.021117516153945637,-0.36461554171632926,2.033772450325877
Russia,2004,1545.353,145180091.0,987823227180.876,7514.088,6804.123212602725,7.606713218765131e-09,0.2056607535072786,-0.4212368349556739,7.653423744451193,-5.894543717791323,-0.46449879376045944,-0.4607353495059807,0.4124090484377563
Russia,2005,1563.98,144597886.0,1051043572407.72,7503.903,7268.734014601845,7.139478511637853e-09,0.2084222037518342,-0.4010226167994291,6.82837137838066,-6.142399400238318,1.3427210575973403,-0.42231474939420366,1.2053556695460488
Russia,2006,1623.428,144102948.0,1137229862730.35,7836.937,7891.78763178634,6.891251502299166e-09,0.20715082946309255,-0.34228577864547916,8.57169372180726,-3.4768226969807303,-0.609999446246845,-0.34151417497736425,3.801071624956842
Russia,2007,1624.315,143859767.0,1233894148246.74,7878.335,8577.062051315153,6.384935864388735e-09,0.20617490878466072,-0.16875504864758417,8.683386470876165,-7.347223327163532,-0.4711159887514249,-0.6416546354803048,0.0546374708333186
Russia,2008,1652.731,143811837.0,1298056264706.47,7914.626,9026.073873922283,6.097290398879388e-09,0.20881984821519045,-0.03331716782218885,5.23503059580035,-4.505064289113026,1.2828619380121697,-0.23009670835889562,1.7494143685184094
Russia,2009,1545.236,143869128.0,1196807955075.78,7522.19,8318.726690800406,6.285210562060231e-09,0.20542368645301437,0.0398374717930805,-7.8367094375940365,3.0820274398506653,-1.626359654603482,-0.1628790610626707,-6.504083241616443
Russia,2010,1633.147,143934468.0,1250664313044.7,7814.236,8689.12311569943,6.248068261399821e-09,0.2089963753334299,0.04541627582534957,4.45256153575333,-0.5909475950513721,1.739180589202749,0.042952532426687284,5.689163338156744
Russia,2011,1684.989,144043751.0,1304443243520.47,8080.549,9055.882219565845,6.194634408310457e-09,0.2085240742924769,0.07592552466306746,4.220898921362459,-0.8552059749326824,-0.22598527854824635,-0.04127105612944382,3.174362136415154
Russia,2012,1700.104,144291025.0,1356935163515.02,8128.363,9404.15499519128,5.990236835593676e-09,0.2091569975405872,0.1716658989253883,3.845818299988135,-3.2995905689377047,0.3035252645325448,-0.12438039752115104,0.8970384969872125
Russia,2013,1637.547,144604105.0,1380755103919.45,8032.525,9548.519413881439,5.817487096153873e-09,0.2038645382367313,0.21697815231405126,1.535113136310251,-2.8838549156075532,-2.5303763995889628,-0.017458397994751795,-3.6795984245669655
Russia,2014,1637.311,144925639.0,1390921151162.46,8057.762,9597.481582692624,5.793111991478266e-09,0.20319674371121907,0.22235468349947052,0.5127723648967519,-0.41899714211179884,-0.32756777185877217,-0.0029739345144497165,-0.014411800088798277
Russia,2015,1635.244,145307612.0,1363482182197.71,7930.555,9383.41882734753,5.8163979724452614e-09,0.2061954049874189,0.26356482030069905,-2.2304054819039076,0.4019597929618701,1.4757427808299362,-0.037105490836764066,-0.12624357864816638
Russia,2016,1629.328,145778668.0,1366123111808.03,8086.063,9371.214118982278,5.9189855805149925e-09,0.2014983064069622,0.32417847455918913,-0.1300667548770451,1.763765281463403,-2.277984119356724,-0.04167375363424153,-0.3617808718454185
Russia,2017,1661.012,146186798.0,1391065651845.68,8135.743,9515.672214434027,5.848568677693547e-09,0.20416229962032967,0.27996551594229313,1.5415088548573097,-1.1896785667675047,1.3220921112791162,-0.00928253198753115,1.9446053833236832
Russia,2018,1709.91,146430146.0,1430116278515.49,8432.209,9766.542734414059,5.896170211245287e-09,0.2027831615653739,0.1664637322448259,2.636393040099616,0.8139005656767395,-0.675510639094723,0.002621256271950756,2.9438679551984093
Russia,2019,1704.459,146533063.0,1461551317106.21,8370.03,9974.208463152168,5.726812259026384e-09,0.20363833821384153,0.07028402471169759,2.1262972413601755,-2.8723382492571337,0.42171975319160726,-0.06475147818396643,-0.31878870817761973
Russia,2020,1631.902,146371295.0,1422766794794.99,8075.713,9720.258297878625,5.676062324158787e-09,0.2020752842504433,-0.11039692796157574,-2.546068354313169,-0.8861812221555909,-0.7675636999929014,0.05331696146462228,-4.256893242958615
Russia,2021,1674.524,145836172.0,1506233291759.56,8331.266,10328.255816804902,5.531192309703588e-09,0.2009927422795047,-0.36559285753398063,6.2549522892716425,-2.552297811082782,-0.5357122099093226,-0.18955041791389693,2.61179899283166
Russia,2022,1675.461,145579889.0,1484605556957.56,8626.76,10197.8753188743,5.810809450073081e-09,0.19421671635701004,-0.1757334936081545,-1.262367046703694,5.055277862585794,-3.3712789057187775,-0.18994221646485565,0.055956200090312436
Russia,2023,1733.135,145440502.0,1545214947189.49,8760.904,10624.378532394574,5.669699232417306e-09,0.1978260462618926,-0.09574605459412577,4.182275230712995,-2.4284089655357666,1.858403320056068,-0.07424704673414384,3.442276483905027
Russia,2024,1780.524,144820421.0,1612344875264.36,9049.149,11133.408286835183,5.612415270967572e-09,0.19676148552753414,-0.42634685075551015,4.791148516485344,-1.0103527383287902,-0.5381297126815787,-0.0820255791977087,2.734293635521756
